lat,lon,year,subregion,country,cause,route,origin,toll
27.34893,-98.86276,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
28.12217,-99.86423,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.71577,-114.91953,2016,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
32.71577,-114.91953,2016,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
27.04656,-97.79462,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
28.19468,-100.10807,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
26.59518,-97.83403,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.18681,-98.21288,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.26732,-98.64305,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.1592,-98.14923,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.9983,-99.6546,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.12504,-98.22299,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
26.93028,-99.35068,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.10753,-98.51932,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.62758,-100.4466,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
27.02996,-98.28664,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.66235,-115.5375,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.87681,-99.12382,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.1749,-97.6701,2016,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Mexico,1
32.53469,-117.12396,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.59838,-99.53681,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.27634,-98.57592,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.42917,-99.4931,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.2839,-98.6308,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
27.49984,-99.50495,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.13512,-98.31409,2016,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Guatemala,1
28.18333,-99.78777,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
25.92732,-97.53704,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
28.1457,-99.523,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.50729,-114.80746,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.24335,-98.50728,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.0852,-98.3261,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.65336,-115.66188,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.26485,-98.54495,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.11115,-99.62535,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
31.71432,-111.6321,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.71573,-111.96503,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.01403,-98.26876,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
32.35617,-111.68633,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.2217,-98.0355,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.26809,-111.91802,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.4208,-99.1034,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.18923,-98.41191,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.72417,-111.9245,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.60338,-116.75088,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.17457,-98.12766,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.2568,-98.43647,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
27.44838,-99.49462,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.35755,-99.50636,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.26569,-98.5857,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
32.5788,-112.07773,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
28.71819,-100.50684,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.94818,-98.23593,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.23003,-98.45784,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
27.41594,-99.48882,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Ecuador,1
27.55524,-99.5162,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Rep. Dominicana,1
27.10356,-98.24667,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.05992,-112.68118,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.57621,-99.52511,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.44208,-99.10167,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.17404,-98.21382,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.16074,-98.3325,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.72388,-112.10657,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.50869,-99.52615,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Honduras,1
32.6965,-115.96319,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.23543,-98.02534,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.65928,-99.66625,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
31.641,-111.8411,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.7135,-111.94933,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.12499,-99.42887,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.49955,-99.50498,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.39264,-99.49238,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Brazil,1
27.41141,-99.48747,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.24665,-98.50095,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Romania,1
27.44261,-99.49564,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.13706,-97.90629,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
26.0696,-98.08618,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.36328,-99.50365,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.0861,-98.2647,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.98024,-98.26747,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.25394,-97.87321,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
26.15283,-98.26518,2016,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,El Salvador,1
27.1943,-98.2285,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
27.18236,-98.34275,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.70551,-115.00029,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.07318,-98.26503,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.1868,-98.2257,2016,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Brazil,1
32.0157,-111.25023,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.40212,-99.48875,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.32388,-99.52811,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.35973,-99.50516,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.49294,-99.49339,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.14723,-98.1497,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
26.10605,-98.27049,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.41394,-115.41953,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.77462,-115.56896,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.65332,-115.66193,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.77365,-116.08461,2016,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
33.15451,-115.275,2016,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.1117,-112.9925,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.91683,-112.93808,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.0858723,-98.2557676,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.700433,-111.700666,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.31711,-113.13486,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.31711,-113.13483,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.30597,-113.09133,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.0227822,-98.5412384,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.13979415,-98.30781523,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.68753,-111.98465,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.06821,-112.4018,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.5101629,-99.0262463,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.1934864,-104.1453631,2017,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Honduras,1
28.05177,-99.58791,2017,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
25.8433787,-97.5849845,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.0525676,-98.3662434,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
19.5488493,-71.721089,2017,Caribe,Dominican Republic,Mixta o desconocida,Haití a Rep. Dominicana,Haiti,1
32.11655,-111.67701,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.0525676,-98.3662434,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
19.4126575,-98.1572127,2017,Centroamérica,Mexico,Violencia,Sin ruta registrada,Honduras,1
27.4565378,-99.5698487,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.0273057,-98.39295928,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.1835782,-98.0559246,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.0525676,-98.3662434,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
32.45399,-113.18415,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.0145,-112.06358,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.1058788,-98.2058397,2017,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.60315357,-99.58366425,2017,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Ecuador,1
26.0525676,-98.3662434,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
32.66688991,-115.46015872,2017,Centroamérica,Mexico,Mixta o desconocida,Frontera EE.UU.-México,Nicaragua,1
21.6530791,-72.0586737,2017,Caribe,Turks and Caicos Islands,Ahogamiento,Sin ruta registrada,Haiti,68
25.8433787,-97.5849845,2017,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.22018546,-98.47763265,2017,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Honduras,1
26.06549106,-97.93420931,2017,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
18.48899382,-67.17726982,2017,Caribe,Puerto Rico,Ahogamiento,Rep. Dominicana a Puerto Rico,Rep. Dominicana,2
26.2275051,-98.51294518,2017,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,El Salvador,1
26.2275051,-98.51294518,2017,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
